"","X_id","dzNum","latitude","longitude","bigLat","bigLon"
"1692",154195,5,35.15723,129.061,"35.2","129.1"
"1780",154003,7,35.86803,128.6038,"35.9","128.6"
"1798",153804,6,36.3088626,127.4053804,"36.3","127.4"
"1936",153576,7,35.0222623822561,126.46243693927,"35","126.5"
"2097",153627,7,37.2569,127.1051,"37.3","127.1"
"2100",153664,7,37.43766,126.9984,"37.4","127"
"2150",153838,22,37.6143,126.8451,"37.6","126.8"
"2165",154931,6,37.30857,126.8598,"37.3","126.9"
"2245",153993,2,37.64408,126.6653,"37.6","126.7"
"2742",153906,12,35.1346706,128.9775266,"35.1","129"
"2933",153814,4,37.4449168,127.1388684,"37.4","127.1"
"2934",153637,5,37.4449168,127.1388684,"37.4","127.1"
"3051",153746,7,37.7852875,127.0458453,"37.8","127"
"3053",153764,14,35.5621786,129.3342023,"35.6","129.3"
"3055",153837,7,35.5621786,129.3342023,"35.6","129.3"
"3125",153311,22,33.4996213,126.5311884,"33.5","126.5"
"214",154457,6,37.39259,126.963,"37.4","127"
"270",154822,7,37.69999,126.749,"37.7","126.7"
"279",154855,10,36.98068,126.5858,"37","126.6"
"337",154644,21,37.2493452,127.0606194,"37.2","127.1"
"385",154368,7,35.1438361,126.9022572,"35.1","126.9"
"396",154542,7,37.45791,126.7249,"37.5","126.7"
"416",155239,5,37.72325,126.7393,"37.7","126.7"
"459",154175,7,37.3607487,126.7273533,"37.4","126.7"
"641",154665,14,37.44489,127.103,"37.4","127.1"
"767",154608,22,37.6857273,128.7523621,"37.7","128.8"
"1081",154832,0,36.73015,128.4906,"36.7","128.5"
"1129",154605,21,37.6541917,127.056793,"37.7","127.1"
"1142",154400,7,37.2340985,127.0644341,"37.2","127.1"
"1288",155022,21,37.33279,127.0967,"37.3","127.1"
"1390",154999,6,36.67069,127.4979,"36.7","127.5"
"1534",154444,14,37.53645,126.8803,"37.5","126.9"
"1568",154316,7,37.6687738,127.0470706,"37.7","127"
"1593",154742,12,37.4042011,126.728785,"37.4","126.7"
"1639",154652,0,34.8961275702704,128.639972387448,"34.9","128.6"
"1661",154362,6,37.50186,126.8826,"37.5","126.9"
"1686",154887,5,37.30552,127.0987,"37.3","127.1"
"1720",154538,7,37.53058,126.7421,"37.5","126.7"
"1945",154546,7,36.1326719,128.1212654,"36.1","128.1"
"2067",154533,6,37.86316,126.7908,"37.9","126.8"
"2073",154299,0,37.25846,127.0412,"37.3","127"
"2542",156636,21,35.95906,126.9996,"36","127"
"2677",154280,7,37.4881285,126.8557632,"37.5","126.9"
"2728",155940,22,35.1055282,129.0288801,"35.1","129"
"2882",155385,7,37.5454212,126.6759723,"37.5","126.7"
"2896",154576,7,37.5384843,127.0822938,"37.5","127.1"
"3036",154678,5,37.3979185,126.9839496,"37.4","127"
"3082",154623,7,35.8730051,128.5475062,"35.9","128.5"
"3124",154620,7,33.4996213,126.5311884,"33.5","126.5"
"83",155928,20,37.48295,127.0949,"37.5","127.1"
"91",155326,6,36.38294,127.306,"36.4","127.3"
"95",155594,5,37.42929,127.1478,"37.4","127.1"
"243",155286,5,35.1730739,129.1707169,"35.2","129.2"
"525",155473,6,36.78188213927,126.949624416487,"36.8","126.9"
"575",155338,7,35.8365265,128.7221309,"35.8","128.7"
"576",155106,5,35.8365265,128.7221309,"35.8","128.7"
"736",155451,7,37.2033,127.0555,"37.2","127.1"
"814",155329,20,36.62962,127.4211,"36.6","127.4"
"835",155592,7,35.21746,126.873,"35.2","126.9"
"884",155271,1,37.49461,127.0407,"37.5","127"
"961",155430,7,37.531533,126.8935452,"37.5","126.9"
"1007",155682,0,37.90081,126.9709,"37.9","127"
"1105",155277,5,35.84708,128.5248,"35.8","128.5"
"1170",155164,6,37.5058969,126.7658568,"37.5","126.8"
"1237",155688,5,37.40025,126.9639,"37.4","127"
"1389",155399,6,36.67069,127.4979,"36.7","127.5"
"1498",155234,21,37.56293,126.6788,"37.6","126.7"
"1840",155474,0,37.1526141,128.2174437,"37.2","128.2"
"1898",155510,6,35.92339,128.5943,"35.9","128.6"
"1903",155347,12,35.41636,129.163,"35.4","129.2"
"2066",155228,7,37.86316,126.7908,"37.9","126.8"
"2091",161028,1,35.84008,128.7652,"35.8","128.8"
"2170",155249,7,37.39285,126.9645,"37.4","127"
"2285",155470,0,37.60459,127.1066,"37.6","127.1"
"2309",155416,7,35.19511,129.0023,"35.2","129"
"2389",155064,6,37.64539,126.8908,"37.6","126.9"
"2401",155118,7,37.54256,127.0197,"37.5","127"
"2464",155668,5,35.2084,129.0351,"35.2","129"
"2557",155644,5,36.90004,126.6419,"36.9","126.6"
"2847",155544,14,37.5851659,127.007339,"37.6","127"
"3063",155483,7,36.4377369,127.42436,"36.4","127.4"
"3089",155382,7,35.2596946,128.6272554,"35.3","128.6"
"39",156533,5,37.44772,127.1303,"37.4","127.1"
"128",156551,5,37.6148,127.1617,"37.6","127.2"
"242",156112,20,35.1730739,129.1707169,"35.2","129.2"
"269",156035,21,35.31868,129.1846,"35.3","129.2"
"333",156371,5,37.1248265,126.9203463,"37.1","126.9"
"362",157159,20,37.58337,126.9873,"37.6","127"
"542",155768,6,35.0912316,129.0681448,"35.1","129.1"
"763",155886,8,37.8267086,127.1422334,"37.8","127.1"
"859",156067,3,37.65968,127.0322,"37.7","127"
"1036",156184,5,37.56978,127.0847,"37.6","127.1"
"1076",156357,14,37.45956,126.7374,"37.5","126.7"
"1082",156620,7,35.40676,129.1741,"35.4","129.2"
"1154",155923,7,37.3261734,127.1020244,"37.3","127.1"
"1224",156240,7,37.1575386,128.2114928,"37.2","128.2"
"1228",156639,5,37.89788827,127.52390653,"37.9","127.5"
"1379",156339,1,36.82013,127.1504,"36.8","127.2"
"1535",157236,5,34.98551,127.5002,"35","127.5"
"1841",156129,1,36.5087968,127.2421559,"36.5","127.2"
"1996",156086,6,37.66442,126.7629,"37.7","126.8"
"2074",155991,0,37.25846,127.0412,"37.3","127"
"2171",155965,6,37.64514,127.6839,"37.6","127.7"
"2174",156948,6,35.88823,128.5614,"35.9","128.6"
"2216",157641,7,35.2612,128.3511,"35.3","128.4"
"2433",156107,21,36.40175,127.4044,"36.4","127.4"
"2451",156527,0,37.30049,127.1494,"37.3","127.1"
"2658",156008,7,35.1589243,129.0279223,"35.2","129"
"2709",156200,5,35.5461652,129.3417805,"35.5","129.3"
"2711",156475,6,35.1577499,129.1228612,"35.2","129.1"
"2735",156894,22,35.859239,128.5288361,"35.9","128.5"
"2766",156263,7,37.688809,126.7597713,"37.7","126.8"
"2839",157060,6,37.589116,127.0182146,"37.6","127"
"665",156562,7,36.08377,129.3946,"36.1","129.4"
"725",156973,5,35.25024,128.8731,"35.3","128.9"
"765",156931,5,37.7576664,128.920116,"37.8","128.9"
"954",157038,5,37.48927,126.8219,"37.5","126.8"
"967",156805,6,37.5751763,127.0672425,"37.6","127.1"
"968",156887,7,37.5751763,127.0672425,"37.6","127.1"
"1342",156713,22,37.3987971,126.9012337,"37.4","126.9"
"1387",157198,12,36.01019,129.33,"36","129.3"
"1540",156960,5,36.1414341,128.11446,"36.1","128.1"
"1545",156830,7,35.16635,126.8095916,"35.2","126.8"
"1641",156717,12,34.9733299,127.6096743,"35","127.6"
"1652",156758,7,35.5642748,128.1563117,"35.6","128.2"
"1807",156975,6,37.48662,126.9669,"37.5","127"
"1887",156913,6,37.88956,127.0389,"37.9","127"
"2022",156700,7,37.64201,126.831,"37.6","126.8"
"2144",156790,0,35.31961,128.2608,"35.3","128.3"
"2229",156844,7,35.17064,128.8217,"35.2","128.8"
"2255",156838,7,35.17097,126.8568,"35.2","126.9"
"2364",156903,7,37.21797,127.056,"37.2","127.1"
"2424",157272,7,35.09425,128.9916,"35.1","129"
"2460",158029,21,35.55647,129.2619,"35.6","129.3"
"2568",157149,7,36.98643,126.9164,"37","126.9"
"2845",158133,20,36.0190178,129.3434808,"36","129.3"
"2913",156739,22,37.5592027,126.818845,"37.6","126.8"
"2982",157094,7,35.1351873,129.0542654,"35.1","129.1"
"2986",156862,4,37.2635727,127.0286009,"37.3","127"
"110",157950,5,37.57093,126.901,"37.6","126.9"
"145",157610,6,37.89872,127.7292,"37.9","127.7"
"219",157430,0,35.91454,128.6431,"35.9","128.6"
"574",157878,7,35.22528,128.5855,"35.2","128.6"
"695",158287,6,37.58923,127.1392,"37.6","127.1"
"836",157534,6,35.21746,126.873,"35.2","126.9"
"977",158070,7,36.3550054,129.2828327,"36.4","129.3"
"1009",157418,20,35.1263855,126.8807292,"35.1","126.9"
"1012",157868,6,37.31041,127.6432,"37.3","127.6"
"1046",157685,7,33.4920922,126.5399791,"33.5","126.5"
"1092",158899,0,37.31779,127.0681,"37.3","127.1"
"1113",158205,14,37.62402,127.073,"37.6","127.1"
"1278",157653,4,35.56284,129.3378,"35.6","129.3"
"1281",157220,8,37.48301,127.5932,"37.5","127.6"
"1325",158246,5,37.59544,126.6965,"37.6","126.7"
"1512",157717,6,37.50977,126.7669,"37.5","126.8"
"1558",157366,6,37.0207924,126.9116364,"37","126.9"
"1673",157662,12,35.6373532,129.3265016,"35.6","129.3"
"1737",157267,7,35.1533229,129.0648485,"35.2","129.1"
"1743",158265,22,37.4092047,126.7345959,"37.4","126.7"
"1842",157829,21,37.62956,126.825,"37.6","126.8"
"1880",157389,5,37.50262,126.7126,"37.5","126.7"
"1908",157388,14,37.38359,126.9502,"37.4","127"
"1916",157536,7,34.89385,128.6876,"34.9","128.7"
"1930",158075,4,35.8646617,128.6178709,"35.9","128.6"
"1998",158094,7,37.48744,126.8861,"37.5","126.9"
"2110",157734,6,37.41539,126.6887,"37.4","126.7"
"2153",157856,5,37.12266,126.9194,"37.1","126.9"
"2315",157448,5,34.862,128.6373,"34.9","128.6"
"2359",157365,7,33.4701,126.5428,"33.5","126.5"
"2443",158195,6,36.78444,126.5225,"36.8","126.5"
"2453",158156,6,36.87199,127.4386,"36.9","127.4"
"2575",157892,21,35.24988,128.8749,"35.2","128.9"
"2617",159062,7,35.1952125,128.7998282,"35.2","128.8"
"2622",157482,0,36.424455,128.1519981,"36.4","128.2"
"2981",158136,7,35.1355292,129.0622516,"35.1","129.1"
"3010",158485,7,37.5549997,126.9412097,"37.6","126.9"
"3094",157526,5,35.3082841,128.729823,"35.3","128.7"
"3115",157669,22,37.1113902,126.913248,"37.1","126.9"
"100",158377,21,35.25456,128.6156,"35.3","128.6"
"228",158706,14,37.1602036,127.0636376,"37.2","127.1"
"245",158010,14,35.5394155,129.3909962,"35.5","129.4"
"679",158259,5,37.4076148,127.1197024,"37.4","127.1"
"730",159050,6,37.44886,126.9521,"37.4","127"
"780",158349,0,35.31834,128.5844,"35.3","128.6"
"856",158653,21,36.7718426,127.0542474,"36.8","127.1"
"959",158556,7,35.1647019,129.1666559,"35.2","129.2"
"985",158379,0,37.6583599,126.8320201,"37.7","126.8"
"1107",158526,0,37.32571,127.1084,"37.3","127.1"
"1203",158336,22,37.282222,127.0012367,"37.3","127"
"1246",158302,7,37.4954031,126.887369,"37.5","126.9"
"1254",158851,14,37.3760302,126.9706564,"37.4","127"
"1324",158694,0,36.79388,127.9235,"36.8","127.9"
"1406",158693,7,37.52796,126.6458,"37.5","126.6"
"1522",158444,6,37.33578,126.8531,"37.3","126.9"
"1541",158566,5,37.6106228,126.6659308,"37.6","126.7"
"1590",159534,7,37.51124,126.7344,"37.5","126.7"
"1843",158699,7,37.62956,126.825,"37.6","126.8"
"1890",159034,2,35.88417,128.5984,"35.9","128.6"
"1931",158065,7,35.2392582,129.0126489,"35.2","129"
"2029",158826,5,37.48368,126.8531,"37.5","126.9"
"2098",158505,0,37.50502,127.1077,"37.5","127.1"
"2111",159063,5,37.41539,126.6887,"37.4","126.7"
"2130",158961,15,37.59528,127.0946,"37.6","127.1"
"2379",158548,7,37.65982,127.2722,"37.7","127.3"
"2414",158394,12,37.55077,126.9311,"37.6","126.9"
"2422",158139,7,35.5463,129.3388,"35.5","129.3"
"2461",158306,7,35.55647,129.2619,"35.6","129.3"
"2495",159270,21,37.5979,126.64,"37.6","126.6"
"2576",158870,6,35.24988,128.8749,"35.2","128.9"
"2705",158489,6,35.1703695,129.1842336,"35.2","129.2"
"2708",158310,6,34.8014963422757,126.421769661721,"34.8","126.4"
"2769",158711,22,37.7672316,126.4392878,"37.8","126.4"
"2871",161655,22,35.8179804,128.7574412,"35.8","128.8"
"2987",159527,6,37.2635727,127.0286009,"37.3","127"
"109",159573,6,37.57093,126.901,"37.6","126.9"
"144",159587,21,37.485287,130.901271,"37.5","130.9"
"174",159336,6,37.57238,126.8138,"37.6","126.8"
"772",159443,6,37.4057999,126.9640128,"37.4","127"
"799",159647,5,37.4827,127.1303,"37.5","127.1"
"992",159252,5,37.5725,126.9653,"37.6","127"
"1122",159205,7,37.7332808,127.088407,"37.7","127.1"
"1218",159643,5,35.49876,129.4291,"35.5","129.4"
"1394",159545,22,37.4477399,126.713624,"37.4","126.7"
"1405",159071,14,36.3098877,127.3743348,"36.3","127.4"
"1449",159014,7,35.83429,128.6038,"35.8","128.6"
"1497",159477,4,37.5031,126.8846,"37.5","126.9"
"1643",159360,6,37.5034138,126.7660309,"37.5","126.8"
"1648",159512,5,37.3911432,127.0781912,"37.4","127.1"
"1784",159478,22,35.14491,129.0617,"35.1","129.1"
"1919",159159,5,36.79124,126.9964,"36.8","127"
"1970",159767,6,36.0279643,129.3702281,"36","129.4"
"2187",160380,5,35.24928,128.5998,"35.2","128.6"
"2204",159772,1,37.56,127.0949,"37.6","127.1"
"2278",159289,6,36.99371,127.9302,"37","127.9"
"2329",159248,4,36.92251,127.139,"36.9","127.1"
"2339",159659,21,37.59089,127.0488,"37.6","127"
"2471",159227,21,37.40079,126.9398,"37.4","126.9"
"2585",159374,22,37.46353,126.8847,"37.5","126.9"
"2761",159251,5,37.7831374,126.9831103,"37.8","127"
"2927",159493,6,35.3610018,129.0505203,"35.4","129.1"
"2945",159146,22,36.039681,129.3586762,"36","129.4"
